appid,name,release_date,developers,publishers,genres,categories,price_overview,metacritic_score,is_free,required_age,short_description,header_image,metadata_source,crawled_at
310950,Street Fighter V,2016년 2월 15일,"[""CAPCOM Co., Ltd.""]","[""CAPCOM Co., Ltd.""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 50, ""final"": 1240000, ""final_formatted"": ""₩ 12,400"", ""initial"": 2480000, ""initial_formatted"": ""₩ 24,800""}",89.0,False,0.0,"Street Fighter® V로 강렬한 정면 승부를 경험해보세요! 16명의 대표 캐릭터 중에서 고르고, 각양각색의 탄탄한 매치 옵션으로 온라인이나 오프라인에서 친구들과 겨뤄보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/310950/header.jpg?t=1759109525,appdetails,2026-06-07T01:16:03+00:00
304050,Trove,2015년 7월 9일,"[""gamigo US Inc.""]","[""gamigo US Inc.""]","[""액션"", ""어드벤처"", ""캐주얼"", ""대규모 멀티플레이어"", ""RPG"", ""무료 플레이""]","[""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""앱 내 구매"", ""텍스트 크기 조정"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""컨트롤러 일부 지원""]",,,True,0.0,"Grab your friends, hone your blades, and set off for an epic procedurally generated adventure in Trove! Battle the Shadow in realms filled with dungeons and items created by your fellow players. Whether hunting treasure or building realms of your own, it’s never been this good to be square!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304050/8aef81520b394d978a55c7d43c0445237a4cd1a3/header.jpg?t=1779185776,appdetails,2026-06-07T01:16:03+00:00
794260,Outward Definitive Edition,2022년 5월 17일,"[""Nine Dots Studio""]","[""Prime Matter"", ""Deep Silver""]","[""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""통계"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 88, ""final"": 487000, ""final_formatted"": ""₩ 4,870"", ""initial"": 4060000, ""initial_formatted"": ""₩ 40,600""}",,False,0.0,끊임없는 노력 없이 눈에 띄는 여정을 이룩하는 것은 불가능합니다. Outward 세계에서는 밤의 추위나 감염된 상처가 어둠 속에 숨어있는 포식자만큼 위험합니다. 혼자서 또는 협동 플레이로 아우라이의 광활한 세계를 탐험하세요. Definitive Edition에서는 이제까지 출시한 2종의 DLC와 게선점이 모두 포함되어 있습니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/794260/header.jpg?t=1771496439,appdetails,2026-06-07T01:16:03+00:00
824550,SD건담 배틀 얼라이언스,2022년 8월 24일,"[""ARTDINK""]","[""Bandai Namco Entertainment""]","[""액션"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6980000, ""final_formatted"": ""₩ 69,800"", ""initial"": 6980000, ""initial_formatted"": """"}",71.0,False,0.0,"『SD건담 배틀 얼라이언스』는 여러 무장을 구사하는 상쾌 연격 액션을 혼자서도 셋이서도 즐길 수 있는 새로운 SD건담 액션 RPG이다. 입수한 기체를 강화하여, 플레이어를 기다리는 다양한 미션에 도전하라!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/824550/header_koreana.jpg?t=1706555546,appdetails,2026-06-07T01:16:03+00:00
466130,화이트데이: 학교라는 이름의 미궁,2017년 8월 22일,"[""SONNORI Corp""]","[""PQube"", ""SONNORI Corp""]","[""액션"", ""어드벤처"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3200000, ""final_formatted"": ""₩ 32,000"", ""initial"": 3200000, ""initial_formatted"": """"}",,False,0.0,"『화이트데이: 학교라는 이름의 미궁』 은 3월 13일 밤의 고등학교에서 펼쳐지는 무서운 이야기를 다룬 풀 3D 그래픽의 호러 어드벤처 게임입니다.미쳐버린 수위. 각종 귀신들과 초자연적 공포와 위험으로부터 몸을 지키고, 학교의 비밀을 풀어내야 합니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/466130/header.jpg?t=1741786299,appdetails,2026-06-07T01:16:03+00:00
265550,Dead Rising 3 Apocalypse Edition,2014년 9월 5일,"[""Capcom Game Studio Vancouver""]","[""Capcom""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam Cloud"", ""Steam 순위표"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 80, ""final"": 736000, ""final_formatted"": ""₩ 7,360"", ""initial"": 3680000, ""initial_formatted"": ""₩ 36,800""}",,False,18.0,"좀비에 감염된 도시인 Los Perdidos를 탐험하고, 군대가 도시 전체와 그 안의 사람들을 쓸어버리기 전에 탈출 방법을 찾으세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/265550/header.jpg?t=1768869118,appdetails,2026-06-07T01:16:03+00:00
1222690,드래곤 에이지™ 인퀴지션 ,2020년 6월 4일,"[""BioWare""]","[""Electronic Arts""]","[""액션"", ""어드벤처"", ""RPG"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4400000, ""final_formatted"": ""₩ 44,000"", ""initial"": 4400000, ""initial_formatted"": """"}",85.0,False,18.0,"테다스를 구하기 위한 싸움에서 여러분의 모든 선택이 앞 길에 영향을 미칩니다. 자신만의 영웅을 만들고, 스킬을 선택하고, 동료를 모아 왕국에서 악을 제거하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1222690/header.jpg?t=1779987585,appdetails,2026-06-07T01:16:03+00:00
924970,Back 4 Blood,2021년 10월 12일,"[""Turtle Rock Studios""]","[""Warner Bros. Games""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""컨트롤러 완벽 지원"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6880000, ""final_formatted"": ""₩ 68,800"", ""initial"": 6880000, ""initial_formatted"": """"}",77.0,False,18.0,"Back 4 Blood는 비평가들의 극찬을 받은 레프트 4 데드 시리즈의 제작자들이 만든, 스릴 넘치는 1인칭 협동 슈팅 게임입니다. 탄탄한 스토리를 가진 4인 협동 캠페인, 인간 또는 리든의 입장에서 경쟁할 수 있는 멀티플레이어, 그리고 쉴 새 없이 박진감 넘치는 액션이 펼쳐지는 게임플레이를 경험하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/924970/header.jpg?t=1780594976,appdetails,2026-06-07T01:16:03+00:00
646910,The Crew™ 2,2018년 6월 28일,"[""Ivory Tower""]","[""Ubisoft""]","[""액션"", ""대규모 멀티플레이어"", ""레이싱""]","[""싱글 플레이어"", ""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""캡션 이용 가능"", ""앱 내 구매"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3400000, ""final_formatted"": ""₩ 34,000"", ""initial"": 3400000, ""initial_formatted"": """"}",,False,0.0,미국식 모터스포츠를 즐기며 육해공 전역을 속속들이 탐험하고 정복하세요. 신규: 신규 하이브리드 모드로 더 크루 2를 오프라인 또는 온라인으로 지금 즉시 즐겨보세요!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/646910/header.jpg?t=1777993746,appdetails,2026-06-07T01:16:03+00:00
365590,Tom Clancy’s The Division™,2016년 3월 7일,"[""Massive Entertainment""]","[""Ubisoft""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""앱 내 구매""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3300000, ""final_formatted"": ""₩ 33,000"", ""initial"": 3300000, ""initial_formatted"": """"}",,False,19.0,"끔찍한 전염병이 휩쓸고 지나간 뉴욕을 배경으로 하는 택티컬 오픈 월드 3인칭 슈팅 게임입니다. 팀을 맺거나 솔로로 위험한 세력들을 상대하며 질서를 복구하고, 전리품을 챙기고, 위험천만한 엔드게임 콘텐츠를 정복하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/365590/e36fd6a73af2b20d6286633ee3a089acf53397ff/header.jpg?t=1770141394,appdetails,2026-06-07T01:16:03+00:00
1933700,Smilemo,2022년 5월 19일,"[""REXECHO""]","[""CFK Co., Ltd.""]","[""액션"", ""어드벤처"", ""인디""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 일부 지원"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 990000, ""final_formatted"": ""₩ 9,900"", ""initial"": 990000, ""initial_formatted"": """"}",,False,0.0,닿으면 걷잡을 수 없이 튕겨 나가는 신감각 횡스크롤 액션 등장! 바이러스에 감염된 컴퓨터 세상에서 여러 저장소에 흩어져 버린 백신 코드를 모아 바이러스를 퇴치하라!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1933700/header.jpg?t=1653031816,appdetails,2026-06-07T01:16:03+00:00
858820,Tribes of Midgard,2021년 7월 27일,"[""Norsfell""]","[""Gearbox Publishing""]","[""액션"", ""어드벤처"", ""인디"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""색상 대체"", ""음량 개별 조절"", ""수시 저장"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2100000, ""final_formatted"": ""₩ 21,000"", ""initial"": 2100000, ""initial_formatted"": """"}",,False,0.0,"혼자 또는 10명까지 같이 즐길 수 있는 활기찬 생존 및 액션 RPG 게임입니다! 전설 아이템을 제작하고, 기지를 발전시키고, 절차적으로 생성되는 게임 내 세계 속에서 라그나로크를 불러오려는 거대한 괴물들과 맞서는 영웅적인 여정을 떠나세요. 발할라는 좀 미뤄도 좋습니다, 에인헤리!  ",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/858820/header.jpg?t=1773691576,appdetails,2026-06-07T01:16:03+00:00
1976440,CounterSide,2022년 9월 1일,"[""Studiobside Co.,Ltd""]","[""Studiobside Co.,Ltd""]","[""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""크로스 플랫폼 멀티플레이어"", ""앱 내 구매""]",,,True,15.0,모든 것에는 이면이 있다. 어반 그래픽 노블 RPG &quot;카운터사이드&quot; 관리실패 이후 등장한 침식체와 그들에게 대항하는 카운터가 존재하는 세계 현실 세계를 지키기 위한 여정에 당신을 초대합니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1976440/header.jpg?t=1769024075,appdetails,2026-06-07T01:16:03+00:00
612880,Wolfenstein II: The New Colossus,2017년 10월 26일,"[""MachineGames""]","[""Bethesda Softworks""]","[""액션""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""색상 대체"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4450000, ""final_formatted"": ""₩ 44,500"", ""initial"": 4450000, ""initial_formatted"": """"}",86.0,False,0.0,"America, 1961. The assassination of Nazi General Deathshead was a short-lived victory. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka “Terror-Billy,” member of the Resistance, scourge of the Nazi empire, and humanity’s last hope for liberty.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/612880/header.jpg?t=1750784115,appdetails,2026-06-07T01:16:03+00:00
730,Counter-Strike 2,2012년 8월 21일,"[""Valve""]","[""Valve""]","[""액션"", ""무료 플레이""]","[""멀티플레이어"", ""크로스 플랫폼 멀티플레이어"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""앱 내 구매"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""Valve Anti-Cheat 사용"", ""통계"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""Steam 타임라인""]",,,True,0.0,Counter-Strike는 20년이 넘는 시간 동안 전 세계 수백만 명의 플레이어가 모여 수준 높은 경쟁을 펼칠 수 있는 플랫폼을 제공해 왔습니다. 그리고 이제 곧 Counter-Strike 2와 함께 새로운 CS 시대의 막이 열립니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/730/162664aa5da85f418105350c5d67ca565f6c3713/header.jpg?t=1780435263,appdetails,2026-06-07T01:16:03+00:00
1962700,서브노티카 2,2026년 5월 14일,"[""Unknown Worlds Entertainment""]","[""Unknown Worlds Entertainment""]","[""액션"", ""어드벤처"", ""앞서 해보기""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""컨트롤러 완벽 지원"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 3370000, ""final_formatted"": ""₩ 33,700"", ""initial"": 3370000, ""initial_formatted"": """"}",,False,0.0,"서브노티카 2는 언노운 월즈(Unknown Worlds)의 서브노티카 시리즈의 신작으로, 새로운 외계 행성에서 펼쳐지는 수중 생존 어드벤처 게임입니다. 혼자서, 또는 최대 4인 협동 플레이로 기지를 건설하고 도구를 제작하면서 미지의 행성에서 살아남으세요. 바닷속을 탐험하며 그 비밀을 밝혀내세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1962700/header.jpg?t=1780372044,appdetails,2026-06-07T01:16:03+00:00
3321460,붉은사막,2026년 3월 19일,"[""Pearl Abyss""]","[""Pearl Abyss""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""음량 개별 조절"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 7980000, ""final_formatted"": ""₩ 79,800"", ""initial"": 7980000, ""initial_formatted"": """"}",,False,19.0,"파이웰 대륙을 배경으로 펼쳐지는 오픈월드 액션 어드벤쳐 게임, 붉은사막. 여러분은 회색갈기 클리프가 되어, 잃어버린 모든 것을 되찾고 다가오는 위협으로부터 세상을 구하기 위한 여정을 떠나게 됩니다. 광활한 야생, 숨겨진 고대 유적, 신비로운 어비스의 영역을 누비며 싸우고, 탐험하고, 발견하며 자신만의 길을 만들어 가세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3321460/905a27028fe2cb3bfbffb7ae006847e8ee4eec53/header_koreana.jpg?t=1777016399,appdetails,2026-06-07T01:16:03+00:00
3564740,연운,2025년 11월 14일,"[""Everstone Studio""]","[""NetEase Games""]","[""액션"", ""어드벤처"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매""]",,,True,0.0,"고대 중국을 배경으로 한 오픈 월드 액션 어드벤처 RPG의 세계로 여러분을 초대합니다. 평범한 마을의 협객에서 시작해, 황도를 호령하는 강호의 고수가 되어보세요, 그리고 그 과정 속에서 당신에게 숨겨진 본능을 깨워보세요. 강호라는 이름의 자유로운 세계에서 무공을 연마하여, 의협심 넘치는 영웅이 되거나 천하에 혼란을 일으키는 난세의 간웅이 되거나. 모든 운명은 당신의 선택에 달려 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3564740/995c26b799c8fc19c261c976b9ef775ab461fca0/header_alt_assets_6_koreana.jpg?t=1780647537,appdetails,2026-06-07T01:16:03+00:00
3240220,Grand Theft Auto V 인핸스드,2025년 3월 4일,"[""Rockstar North""]","[""Rockstar Games""]","[""액션"", ""어드벤처"", ""레이싱""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""앱 내 구매"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿""]","{""currency"": ""KRW"", ""discount_percent"": 50, ""final"": 1839000, ""final_formatted"": ""₩ 18,390"", ""initial"": 3679000, ""initial_formatted"": ""₩ 36,790""}",,False,0.0,"엔터테인먼트 블록버스터인 Grand Theft Auto V와 Grand Theft Auto 온라인을 경험해 보십시오. 이제 환상적인 비주얼과 더욱 빠른 로딩, 3D 오디오 등과 함께 차세대 수준으로 업그레이드되었으며, GTA 온라인 플레이어를 위한 특별 콘텐츠 또한 마련되어 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3240220/header_koreana.jpg?t=1765479644,appdetails,2026-06-07T01:16:03+00:00
2868840,Slay the Spire 2,2026년 3월 5일,"[""Mega Crit""]","[""Mega Crit""]","[""인디"", ""전략"", ""앞서 해보기""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""컨트롤러 완벽 지원"", ""음량 개별 조절"", ""마우스 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""Steam Cloud"", ""통계"", ""Steam 순위표"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2700000, ""final_formatted"": ""₩ 27,000"", ""initial"": 2700000, ""initial_formatted"": """"}",,False,0.0,"로그라이크 덱 빌딩 게임의 상징이 돌아왔습니다! 슬레이 더 스파이어 2에서 독창적인 덱을 만들고, 괴이한 생명체들과 조우하며, 엄청난 힘을 가진 유물을 발견하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2868840/b0958d387dc366211e0f353443710cfcf9fdb020/header.jpg?t=1776735385,appdetails,2026-06-07T01:16:03+00:00
230410,Warframe,2013년 3월 25일,"[""Digital Extremes""]","[""Digital Extremes""]","[""액션"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""앱 내 구매"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""HDR 사용 가능""]",,69.0,True,18.0,"이 스토리 중심의 부분 유료 온라인 액션 게임에서 그 누구도 멈출 수 없는 강력한 전사로 깨어나 동료들과 함께 싸움에 임하세요. 여러 행성에 걸쳐 뻗어나가는 성계 이곳저곳에서 전쟁을 벌이는 세력들과 맞서며, 신비로운 인물, 로터스의 안내에 따르며 워프레임을 레벨업하고, 파괴적인 화력을 가진 무기고를 쌓아올리고, 이 짜릿한, 전혀 새로운 장르의 3인칭 전투 경험 속의 거대한 오픈 월드에서 여러분의 진짜 잠재력을 불러일으키세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/230410/60ce7425b864dd3c0dd855bfc66004c6f9ca4844/header.jpg?t=1778595605,appdetails,2026-06-07T01:16:03+00:00
440,Team Fortress 2,2007년 10월 10일,"[""Valve""]","[""Valve""]","[""액션"", ""무료 플레이""]","[""멀티플레이어"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""Steam 창작마당"", ""앱 내 구매"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Valve Anti-Cheat 사용"", ""통계"", ""레벨 에디터 포함"", ""코멘터리 제공"", ""Remote Play 휴대전화"", ""Remote Play 태블릿""]",,92.0,True,0.0,"다양한 전술적 능력과 뚜렷한 개성을 갖춘 9가지 병과의 캐릭터를 플레이하세요. 끊임없이 업데이트되는 새로운 게임 모드, 맵, 장비 그리고 가장 중요한 모자까지 지금 바로 즐겨보세요!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/440/header.jpg?t=1757348372,appdetails,2026-06-07T01:16:03+00:00
1245620,ELDEN RING,2022년 2월 24일,"[""FromSoftware, Inc.""]","[""FromSoftware, Inc."", ""Bandai Namco Entertainment""]","[""액션"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6480000, ""final_formatted"": ""₩ 64,800"", ""initial"": 6480000, ""initial_formatted"": """"}",94.0,False,0.0,"본 게임은 본격적인 다크 판타지 세계를 무대로 한 액션 RPG입니다. 드넓은 필드와 던전 탐험을 통해 미지의 것들을 발견해 보세요. 앞길을 막아서는 난관과 그것을 극복했을 때의 달성감, 그리고 등장인물들의 의도가 교착하는 군상극도 즐기실 수 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1767883716,appdetails,2026-06-07T01:16:03+00:00
1808500,ARC Raiders,2025년 10월 30일,"[""Embark Studios""]","[""Embark Studios""]","[""액션""]","[""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""통계"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 20, ""final"": 4872000, ""final_formatted"": ""₩ 48,720"", ""initial"": 6090000, ""initial_formatted"": ""₩ 60,900""}",,False,0.0,ARC Raiders는 아크라 불리는 미지의 머신들에게 침공당한 위험천만한 미래 지구를 배경으로 하는 멀티플레이어 구출 어드벤처 게임입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1808500/04baafaf64a5aa5f46ecda5d71889a4848dc0628/header.jpg?t=1776865359,appdetails,2026-06-07T01:16:03+00:00
1326470,Sons Of The Forest,2024년 2월 22일,"[""Endnight Games Ltd""]","[""Newnight ""]","[""액션"", ""어드벤처"", ""인디"", ""시뮬레이션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 70, ""final"": 960000, ""final_formatted"": ""₩ 9,600"", ""initial"": 3200000, ""initial_formatted"": ""₩ 32,000""}",,False,0.0,외딴 섬에서 실종된 억만장자를 찾기 위해 파견된 당신은 식인종으로 가득한 지옥을 마주하게 됩니다. 이 무시무시한 오픈 월드 기반의 공포 서바이벌 시뮬레이터에서 혼자 또는 친구들과 함께 무기를 제작하고 건물을 지으며 생존을 위해 고군분투하세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1326470/header.jpg?t=1708624856,appdetails,2026-06-07T01:16:03+00:00
1771300,Kingdom Come: Deliverance II,2025년 2월 4일,"[""Warhorse Studios""]","[""Deep Silver""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 50, ""final"": 3040000, ""final_formatted"": ""₩ 30,400"", ""initial"": 6080000, ""initial_formatted"": ""₩ 60,800""}",89.0,False,0.0,15세기 중세 유럽을 배경으로 한 풍부한 오픈 월드에서 펼쳐지는 스릴 넘치는 스토리 중심 액션 RPG. 엄청난 규모의 여정에 올라 청년 헨리의 눈을 통해 최고의 중세 어드벤처를 경험하세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1771300/header.jpg?t=1777975568,appdetails,2026-06-07T01:16:03+00:00
252490,Rust,2018년 2월 8일,"[""Facepunch Studios""]","[""Facepunch Studios""]","[""액션"", ""어드벤처"", ""인디"", ""대규모 멀티플레이어"", ""RPG""]","[""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""앱 내 구매"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Valve Anti-Cheat 사용"", ""통계"", ""Remote Play 태블릿""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4200000, ""final_formatted"": ""₩ 42,000"", ""initial"": 4200000, ""initial_formatted"": """"}",69.0,False,0.0,"Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/252490/header.jpg?t=1778597738,appdetails,2026-06-07T01:16:03+00:00
